,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Age,Visibility_p_MRP,Outlet_Size_Encoded,Outlet_Type_Encoded,Item_Fat_Content_Encoded,Item_Identifier_Cat_Enc,Outlet_Location_Type_Enc,Item_Type_Enc
105,1.0038995522042522,-0.3752787210903496,0.0030675074237633193,1987,2247.7408,37,0.0003312674683639341,0,0,2,1,2,3
106,-0.5579068812820579,0.9777085647847835,0.3553511464975438,1987,1794.331,37,0.0007146639733694619,0,0,2,1,2,0
107,-1.4725101942251773,-1.2817577519125376,-0.3160837535827601,2002,2530.7058,22,0.0,3,3,2,1,1,0
108,0.0,4.12526196026196,1.355023338754618,1985,679.116,39,0.0012378382185897093,2,2,3,0,0,14
109,0.3058194039035529,-0.5856835680508615,-1.5991122908363173,1987,812.276,37,0.0008671941478444382,0,0,1,0,2,14
110,0.10467766625758884,0.2650313302523245,1.469971750060077,1997,699.09,27,0.000343208472025115,2,2,1,1,0,4
111,-0.9388929961173546,-1.1750516205560588,-0.6197254901915729,2007,2732.4432,17,5.376362283401821e-05,3,3,3,1,1,5
112,0.0,-0.029202301733095362,0.5772186025741327,1985,176.437,39,0.0003652449289860233,2,2,2,1,0,10
113,0.0,0.10669502986943481,-0.3096602603552965,1985,4097.3332,39,0.0005885880758985718,1,1,1,1,2,13
114,-0.8891991550518813,-1.2817577519125376,0.5172938342551257,2002,3151.8972,22,0.0,3,3,2,1,1,1
115,-1.2678188965031079,-0.6484055341693982,1.5753266742303194,1999,5942.265,25,0.0001366748755492688,1,1,1,1,0,5
116,0.944740217602498,1.834061454256483,0.8263023994554843,2007,4843.695,17,0.0008353436828064546,3,3,2,1,1,5
117,-1.271368456579213,0.057731040625594914,-0.5133974067973697,2004,2542.0244,20,0.0006339100628492388,2,2,1,1,1,13
118,-0.2976058090343397,-0.4836635876674767,-0.010877896373059593,2007,2552.6772,17,0.0002934639034631979,3,3,1,0,1,14
119,-0.2857739421139887,-0.5049120875314639,1.3822814322653592,2009,1141.847,15,0.00017651516672876223,1,1,1,1,2,13
120,0.03368646473548369,-0.5974383002283898,-1.5013210299414133,2007,680.4476,17,0.0007432588404198436,3,3,1,2,1,9
121,-0.04913660370697205,-0.060358448239619125,0.29010130229296927,2002,2085.9514,22,0.00039619463490630455,3,3,0,0,1,14
122,1.7493071681863543,2.0507253046376244,-0.7785399367473802,1998,186.424,26,0.0018585565223970945,3,3,2,1,2,3
123,-1.0075178242553895,-0.5026494755873988,0.7894508188095262,2004,3036.048,20,0.00021139783227190737,2,2,2,1,1,3
124,-0.06096847062732305,-0.33092513874540924,-1.256971347568702,2007,866.8716,17,0.000782182450724975,3,3,1,1,1,1
125,1.1458819552484618,-1.0567164479947109,-0.7379274008167424,2004,868.869,20,0.00012216790648246546,2,2,1,1,1,5
126,0.3058194039035529,2.274943928674881,-0.9404826245049623,1997,1137.1864,27,0.0022262845818633564,2,2,1,0,0,14
127,1.5126698297793377,0.701960150063043,-1.4163350027954575,2007,928.1252,17,0.0019385994097993015,3,3,1,1,1,4
128,-0.9412593695014246,0.3988184877673763,0.17303956171567497,1987,762.341,37,0.0005713251326694261,0,0,1,0,2,7
129,1.8084665027881084,-0.6453535015134734,-1.6172843531768115,2002,707.0796,22,0.0008151279473315757,3,3,1,2,1,9
130,0.0,-0.6264607819058989,0.6360032008452647,1985,7968.2944,39,0.0001872113084559263,1,1,1,1,2,3
131,0.152005133938992,0.12670059428459218,0.3099209906463081,1997,1438.128,27,0.00045335462780425725,2,2,1,2,0,9
132,0.0,1.5157820441296603,1.3400630230278556,1985,6976.2524,39,0.0006431038841491995,1,1,1,2,2,8
133,-0.9388929961173546,-1.1041581325252783,-0.6309666033396341,1998,101.2016,26,9.009903482344428e-05,3,3,1,1,2,5
134,-1.1838126413686167,-1.0626070033983395,0.7632076372287242,2009,952.094,15,5.997830455105804e-05,1,1,1,1,2,3
135,-1.3305277911809672,0.2078426548189848,-0.4005623247637461,1997,1969.4364,27,0.0006622676244213661,2,2,1,2,0,9
136,0.0,-0.1196855758065606,0.3927936885204281,1985,5262.4832,39,0.00036238098404014205,1,1,1,1,2,15
137,-1.4050685527791775,-0.5349370346658548,-1.2912438956838335,2002,1314.2892,22,0.0006359979334887068,3,3,1,1,1,4
138,-0.8418716873704777,-0.4442782971574654,-0.8057562775521431,2007,535.3032,17,0.0004757863158080187,3,3,1,1,1,6
139,1.3351918259740752,-0.18055239356132738,-0.14235074400616876,1998,263.6568,26,0.00043000948319967544,3,3,1,2,2,11
140,-1.1447674805314592,-0.8967052499875626,0.2184697175669102,2004,1402.1748,20,0.00012850624073398482,2,2,1,2,1,9
141,-0.8667186079032145,-0.3450020819018412,-0.5753937516822336,2007,1693.7952,17,0.00045959210628914197,3,3,1,2,1,9
142,-0.013641002945919469,0.4862859925326184,-0.5684628024898005,2002,2143.876,22,0.0008638940449155159,3,3,1,2,1,11
143,0.8855808830007439,-0.7463922007473189,0.5884179630162152,1999,2676.516,25,0.00015549958791765558,1,1,1,2,0,9
144,0.2703238031425003,-1.2817577519125376,-1.4120248388398298,2004,905.488,20,0.0,2,2,2,1,1,5
145,1.3588555598147771,-0.5189686604161511,1.692388414807614,1999,7370.406,25,0.0001597366468571744,1,1,1,1,0,5
146,0.7435984799565336,-0.10263641424638734,1.3786039823926362,2004,6301.1312,20,0.000268190868998644,2,2,1,1,1,15
147,1.1222182214077605,0.3136842997524076,0.3163444838737717,2004,1597.92,20,0.0005122626266397829,2,2,1,2,1,8
148,1.985944506593371,1.7292106650817733,0.5980949555633888,2004,529.311,20,0.0008715939956350253,2,2,1,1,1,13
149,-1.3305277911809672,0.2075609791203486,-0.376474225160758,2004,1969.4364,20,0.000653693049378473,2,2,1,2,1,9
150,0.4123062061867102,1.6530185999631595,-1.455299912713251,2007,1034.6532,17,0.003006186022410521,3,3,1,0,1,14
151,0.23482820238144775,-0.7777926548421802,0.3296571735876895,2009,1794.331,15,0.00016098201472254382,1,1,4,1,2,5
152,0.18750073470004458,0.13717310410479708,0.9097243060005524,2009,2768.3964,15,0.0003704132965261538,1,1,2,1,2,5
153,0.0,-0.4738568620572665,-1.7616876926768048,1985,898.83,39,0.0013321662192393737,1,1,1,0,2,14
154,-1.299764937188055,-0.45686346193554217,1.3678703252095448,1997,3169.208,27,0.0001881764851528925,2,2,1,1,0,6
155,1.299696225213023,-1.0088396032917235,1.3261593719370108,2009,3589.9936,15,6.298191297222493e-05,1,1,1,2,2,9
156,-1.7493758801613868,-1.2817577519125376,-0.13537804210775709,2009,262.3252,15,0.0,1,1,2,1,2,0
157,1.3588555598147771,1.6820757750625739,-0.6609289874991373,2007,1910.1802,17,0.0015316988895766846,3,3,1,1,1,2
158,0.23482820238144775,-0.681517478726819,-0.00124265653186445,2007,1701.7848,17,0.0002197721043973902,3,3,1,0,1,14
159,0.2703238031425003,-0.11154715800862695,0.2179622616019406,1987,2471.4496,37,0.0003906223376999798,0,0,2,1,2,5
160,0.2703238031425003,-0.4692174599856458,-1.3847249926231096,1987,1331.6,37,0.0007655184062522824,0,0,2,1,2,13
161,0.0,0.2177623181774889,-0.7063173906443945,1985,1808.9786,39,0.0007975250955062087,1,1,1,1,2,6
162,-1.6452554512622992,-0.3933307163616038,1.309634935609361,2009,3315.684,15,0.000205972218727308,1,1,1,1,2,3
163,-1.3222454843367217,0.09586064246241116,-0.42942629158135326,1997,2618.5914,27,0.0006221165793449207,2,2,1,0,0,14
164,-1.5860961166605452,0.5529209308607456,1.1813320818840052,1997,2769.728,27,0.0004411895775461884,2,2,2,1,0,10
165,1.5718291643810918,0.22244122035740257,1.4854812744577877,2007,5375.0034,17,0.000332377875747658,3,3,2,0,1,14
166,0.5542886092309202,-0.8683928593147283,1.2186911184949325,2007,2838.9712,17,9.833659623833009e-05,3,3,1,1,1,3
167,-0.16745527291048037,-0.45831337562601093,-0.2567499466406798,2009,1743.0644,15,0.00033987104474555334,1,1,2,1,2,3
168,0.0,-0.7859998780299271,0.928445577011995,1985,5555.4352,39,0.00012865918140279788,1,1,1,2,2,9
169,-0.06096847062732305,-0.3324216850465515,-1.269818334023629,2009,619.194,15,0.0007910412568597241,1,1,1,1,2,1
170,0.3886424723460086,-0.9043613904574038,0.38265099271426345,2004,2120.573,20,0.0001181383925592006,2,2,1,2,1,11
171,0.8855808830007439,1.100630847321494,0.5151805049832903,2007,3823.0236,17,0.0007102106269117566,3,3,1,1,1,6
172,-0.2502783413529361,-0.169750296233016,0.16771448583010762,1987,1360.2294,37,0.00037886347818162847,0,0,2,1,2,10
173,0.05735019857618527,-0.42594280429837994,0.6076466899926269,1987,3969.4996,37,0.0002469113267327176,0,0,2,1,2,6
174,1.1458819552484618,4.375119081233102,-0.4144659758545907,1998,345.5502,26,0.0025339189674901067,3,3,1,1,2,6
175,1.1813775560095148,-1.2817577519125376,0.8926506610019546,1998,585.2382,26,0.0,3,3,0,1,2,1
176,-0.13195967214942778,-0.026785720770247632,-0.775835646098618,2002,1010.6844,22,0.0006986377378604321,3,3,2,1,1,15
177,-0.2502783413529361,0.6237139242587985,-0.9559921489026729,1998,161.1236,26,0.0012068530403207393,3,3,1,2,2,8
178,0.0,2.4204308515828106,-1.587912930394235,1985,42.6112,39,0.004535934929424951,2,2,2,0,0,14
179,-0.415924478237848,2.140545488571287,0.26444908208909396,2002,3010.7476,22,0.0011213805820384046,3,3,1,1,1,0
180,0.0,-0.11624404649889196,0.19387416199895252,1985,6024.1584,39,0.0003928671171053457,1,1,2,1,2,5
181,-0.36859701055644445,-1.1403742661622824,0.9177536725348818,2002,988.713,22,3.6815162413332626e-05,3,3,1,1,1,10
182,0.0,1.208386096127328,-0.3701342373452515,1985,239.688,39,0.0010893174896561078,2,2,1,2,0,8
183,-1.6819342387153868,0.17396381120124332,-0.45245772654842364,1987,1374.2112,37,0.0006657441392123215,0,0,2,1,2,4
184,0.0,-0.3246572196968039,1.378054773721688,1985,4739.8302,39,0.00021772511509826454,1,1,2,1,2,0
185,-0.35676514363609385,-0.40636332937326736,-0.6582664495563539,2009,1012.016,15,0.0004516507335882626,1,1,2,1,2,13
186,0.0,0.5431113948895427,0.39761130844102593,1985,657.8104,39,0.0005680378467668078,2,2,2,1,0,6
187,0.2703238031425003,-0.7214719351740871,-0.1696088375169099,1999,778.986,25,0.00022163313936104145,1,1,1,2,0,8
188,1.630988498982846,-0.9317297905637977,0.6226487584253679,2002,2336.958,22,0.00010046182815437849,3,3,2,1,1,5
189,-1.498540301449949,0.47105653002411113,-0.8977567593024889,1999,2233.0932,25,0.0010628511826551743,1,1,1,2,0,9
190,-0.6052343489634611,1.5557321784355398,-0.5946224786586456,1999,1661.8368,25,0.0014081661485425836,1,1,1,1,0,10
191,-1.6748351185631765,0.15761913930556015,1.987493328917128,1999,4745.8224,25,0.0002805002779909714,1,1,2,1,0,13
192,-0.23844647443258551,-0.3090486685631247,0.37191733553117207,2002,3124.5994,22,0.0003057321419216022,3,3,2,1,1,6
193,0.8264215483989897,-0.8818791614995618,-1.4591026207039097,2009,467.3916,15,0.00041154331330636474,1,1,1,1,2,6
194,0.0,-0.9791869223889231,0.6681206669825821,1985,5070.7328,39,8.549444242421587e-05,1,1,1,2,2,9
195,-0.5579068812820579,-0.47943951818692976,-1.660093723791242,1997,540.6296,27,0.0011004626971214684,2,2,1,1,0,6
196,1.4535104951775835,0.6043458466257128,-1.4921932460651877,1997,992.7078,27,0.002024328795676467,2,2,2,1,0,5
197,0.4123062061867102,-0.12693204317091264,1.5715239662396612,1999,6008.845,25,0.00024945383326536986,1,1,1,2,0,11
198,0.0,0.630521413236141,-1.2537596009549705,1985,2105.2596,39,0.0015680958813974705,1,1,2,1,2,4
199,0.0,0.6823677087137657,1.4715776233669429,1985,5359.69,39,0.0004356215922280016,1,1,4,1,2,3
200,1.3943511605758294,-0.2710655737521114,-0.5839723268875111,2002,745.696,22,0.0004983986695721986,3,3,1,2,1,8
201,-1.7978865345348252,-0.47228681997072347,0.33553145814420493,2004,3275.736,20,0.0002579857468305013,2,2,2,1,1,0
202,1.276032491372321,-0.22846961055360535,-0.012483769679925831,2002,1701.7848,22,0.0003875764431011145,3,3,1,1,1,13
203,0.0,0.2370482363605973,0.5932773356427915,1985,6704.606,39,0.0004403945441364078,1,1,1,1,2,0
204,0.5306248753902185,-0.2673323871188335,1.6341112725014517,1997,4119.9704,27,0.0002156078692916863,2,2,1,1,0,10
205,0.6252798107530253,-0.4587103536525345,-0.9538788196308373,1998,327.5736,26,0.0005204460409788047,3,3,2,1,2,0
206,0.18750073470004458,-0.007736163637498219,-1.5296357880880722,1999,780.9834,25,0.00143709216400453,1,1,1,1,0,5
207,0.7672622137972356,-0.8238605186288724,0.777111288319569,2002,3630.6074,22,0.00012474675343190523,3,3,0,0,1,14
208,0.0,-0.280811673092086,-0.5400645389311844,1985,317.5866,39,0.0004810222592309025,2,2,2,1,0,13
209,-0.00180913602556889,1.929694453194185,-1.626370384347059,1998,231.6984,26,0.004171934490537914,3,3,1,1,2,5
210,-0.7945442196890745,-0.4700790391387097,-1.7343878464600846,2004,133.16,20,0.0012694270081842981,2,2,0,0,1,14
211,0.22299633546109718,-0.15584026913773136,1.6731179351252239,2004,5650.6446,20,0.0002369338225517395,2,2,1,0,1,4
212,-1.6748351185631765,-1.2817577519125376,1.9714345958484691,2007,2636.568,17,0.0,3,3,2,1,1,13
213,1.619156632062495,-0.760315349321168,-0.7213612117831141,2002,1272.3438,22,0.00028003524417992225,3,3,1,2,1,9
214,0.4241380731070612,-1.2817577519125376,0.330206382258638,1998,324.9104,26,0.0,3,3,1,2,2,9
215,-1.4642278873809316,1.6362635378353887,-0.17552487477940387,1998,131.1626,26,0.0011575557539215732,3,3,2,1,2,13
216,-1.5967447968888608,-1.2817577519125376,-0.15570518642606548,1998,260.9936,26,0.0,3,3,2,1,2,6
217,0.18750073470004458,1.3343128677646923,1.9126082448713584,1998,260.9936,26,0.0005189502086941009,3,3,2,1,2,5
218,1.0275632860449533,1.7450744939025604,0.3157952752028236,1987,3690.5294,37,0.0009720585617380543,0,0,1,1,2,10
219,-1.5470509558233874,-1.2817577519125376,-1.6172843531768115,2004,1139.1838,20,0.0,2,2,0,1,1,10
220,-1.8878087231294913,1.3096034761748894,-1.4141799208176435,1999,1995.4026,25,0.0025260014585356456,1,1,2,1,0,0
221,-1.7588413736976674,0.9494732167667402,-0.8453539015528417,2007,1416.8224,17,0.0013029777117283935,3,3,2,1,1,0
222,0.708102879195481,0.8508410199597701,-1.6659680083477575,1997,265.6542,27,0.002953804690394249,2,2,2,1,0,5
223,-1.2678188965031079,-0.29254857401366285,-0.30970201306127504,2007,3552.7088,17,0.0004193510737244797,3,3,1,1,1,3
